1,18,1,315112,5
1237,9,1492,4565131
1238,1,1493,431891
1238,1,1494,431891
1239,1,1495,902965
1240,1,1496,352248
1241,53,1497,403669
1241,53,1498,403669
1242,74,1499,1753242
1243,1,1500,357872
1244,68,1501,386661
1245,68,1502,283601
1246,58,1503,611351
1246,58,1504,611351
1247,25,1505,4873649
1248,22,1506,543681
1248,22,1507,543681
1249,67,1508,422795
1250,62,1509,1636320
1251,34,1510,1792350
1252,13,1511,2160305
1253,5,1512,753621
1254,74,1513,3472154
1255,68,1514,1318287
1256,38,1516,1860783
1257,66,1517,1502732
1258,3,1518,149019
1258,3,1519,149019
1259,72,1520,641394
1260,5,1521,739975
1261,52,1522,2175978
1262,29,1523,280355
1263,30,1524,2320714
1264,1,1525,777024
1264,1,1526,777024
1265,49,1527,425325
1266,57,1528,1321116
1267,43,1529,1186674
1268,74,1530,555174
1269,52,1531,1527375
1269,52,1532,1527375
1270,55,1533,842841
1271,17,1534,475949
1272,40,1535,1653678
1273,37,1536,2488324
1274,54,1537,2292016
1275,32,1539,313908
1276,36,1540,1198342
1276,36,1541,1198342
1277,31,1542,822453
1277,31,1543,822453
1279,28,1546,139295
1279,28,1547,139295
1280,70,1548,406662
1280,70,1549,406662
1281,8,1550,549223
1284,55,1554,1097774
1285,65,1555,2757802
1286,66,1556,6610669
1287,35,1557,2175222
1288,11,1558,724534
1289,72,1559,1456223
1291,1,1561,507553
1291,1,1562,507553
1292,3,1563,1341921
1293,40,1564,1370176
1294,71,1565,1501151
1295,15,1566,638343
1296,50,1567,221312
1296,50,1568,221312
1297,70,1569,2823617
1297,70,1570,2823617
1298,7,1571,934584
1299,1,1572,545839
1301,18,1574,475928
1302,55,1575,720382
1302,55,1576,720382
1303,23,1577,187391
1304,40,1578,1519431
1305,57,1579,1403021
1306,1,1580,1663269
1307,56,1581,665770
1308,54,1582,250162
1309,1,1583,3786419
1310,1,1584,513101
1311,60,1585,1125785
1311,60,1586,1125785
1312,23,1587,552388
1313,45,1588,1758535
1314,48,1589,2190069
1315,13,1590,977995
1316,42,1591,127554
1317,56,1592,775446
1317,56,1593,775446
1318,56,1594,378128
1319,56,1595,799354
1320,58,1596,721839
1321,60,1597,240997
1322,17,1598,572871
1323,43,1599,1369673
1323,43,1600,1369673
1324,42,1601,997583
1324,42,1602,997583
1325,26,1603,167847
1325,26,1604,167847
1326,52,1605,300490
1327,65,1606,651147
1328,8,1607,2245669
1329,53,1608,711373
1329,53,1609,711373
1330,68,1610,2095571
1331,59,1611,1132811
1331,59,1612,1132811
1332,59,1613,3307159
1333,21,1614,1098874
1334,74,1615,858006
1335,54,1616,1244515
1336,5,1617,814584
1337,23,1618,934134
1338,74,1619,4791816
1338,74,1620,4791816
1339,76,1621,774056
1340,52,1622,132082
1341,36,1623,222285
1342,9,1624,728665
1342,9,1625,728665
1344,12,1628,3443314
1345,28,1629,3057288
1345,28,1630,3057288
1346,74,1631,137239
1347,8,1632,145205
1348,55,1633,256977
1348,55,1634,256977
1349,75,1635,433688
1349,75,1636,433688
1350,21,1637,1317228
1351,40,1638,197128
1352,1,1639,2714418
1353,51,1640,1949883
1354,31,1641,157091
1355,1,1642,613326
1356,39,1643,266455
1357,56,1644,324917
1358,39,1645,421051
1359,8,1646,132717
1360,71,1647,749644
1361,46,1648,1052513
1361,46,1649,1052513
1362,1,1650,743970
1363,11,1651,1057500
1365,42,1653,293317
1366,60,1654,1270761
1367,74,1655,727392
1368,22,1656,836091
1369,32,1657,902656
1370,52,1658,281249
1371,1,1659,500465
1372,1,1660,1164876
1373,47,1661,385419
1374,53,1662,2851979
1375,19,1663,2428534
1376,64,1664,303598
1376,64,1665,303598
1377,1,1666,173752
1377,1,1667,173752
1378,59,1668,3655529
1379,47,1669,316783
1380,53,1670,1714713
1381,57,1671,494316
1381,57,1672,494316
1382,48,1673,388386
1383,11,1674,420475
1384,74,1675,2229144
1385,53,1676,712398
1385,53,1677,712398
1387,67,1679,61892
1388,29,1680,2547115
1389,34,1681,1336003
1390,69,1682,589751
1391,15,1683,806934
1391,15,1684,806934
1392,60,1685,3428860
1393,1,1686,454346
1393,1,1687,454346
1394,32,1688,558394
1395,1,1689,526885
1396,46,1690,2559364
1397,17,1691,2607210
1398,62,1692,103604
1399,45,1693,634625
1399,45,1694,634625
1401,1,1696,853265
1402,74,1697,1401870
1402,74,1698,1401870
1403,17,1699,1282111
1404,7,1700,3675552
1404,7,1701,3675552
1405,53,1702,281493
1406,50,1703,473807
1406,50,1704,473807
1407,19,1705,2589206
1407,19,1706,2589206
1408,10,1707,2175227
1410,74,1709,2845706
1411,54,1710,1896596
1412,64,1711,2076356
1412,64,1712,2076356
1413,65,1713,1279463
1414,58,1714,1606158
1416,66,1717,4174281
1417,75,1718,2461501
1418,35,1719,519780
1419,33,1720,705572
1419,33,1721,705572
1420,68,1722,415714
1421,71,1723,725109
1422,68,1724,770319
1423,76,1725,477732
1423,76,1726,477732
1424,32,1727,720434
1424,32,1728,720434
1425,76,1729,1180153
1426,40,1730,288186
1427,17,1731,1012201
1429,57,1733,407252
1430,26,1734,36800
1430,26,1735,36800
1431,41,1736,431688
1432,27,1737,1193059
1432,27,1738,1193059
1434,70,1741,145059
1435,1,1742,1179072
1436,3,1743,603066
1437,50,1744,343600
1438,23,1745,631143
1439,11,1746,208687
1439,11,1747,208687
1440,55,1748,495628
1441,50,1749,603962
1442,23,1750,2638206
1443,54,1751,623032
1444,70,1752,244720
1445,60,1753,534104
1446,57,1754,1754037
1447,65,1755,608138
1448,1,1756,88605
1448,1,1757,88605
1449,35,1758,932396
1450,63,1759,385678
1451,64,1760,848837
1452,45,1761,1618077
1453,61,1762,5975505
1454,46,1763,45000
1455,66,1764,570772
1456,9,1765,3965454
1458,29,1768,2153532
1459,12,1769,122255
1459,12,1770,122255
1460,54,1771,241228
1461,73,1772,2987433
1463,32,1774,241190
1464,73,1775,2845271
1465,30,1776,368071
1466,69,1777,128345
1466,69,1778,128345
1467,37,1779,2342328
1468,54,1780,382308
1469,67,1781,425070
1470,19,1782,1555930
1471,1,1783,1121059
1472,2,1784,813327
1473,39,1785,175361
1474,63,1786,202984
1474,63,1787,202984
1475,1,1788,3289272
1476,61,1789,865026
1477,1,1790,437257
1478,5,1791,1596813
1479,54,1792,358324
1480,41,1793,2083468
1481,15,1794,432802
1482,38,1795,1136251
1483,10,1796,658968
1483,10,1797,658968
1484,70,1798,328540
1485,36,1799,3420704
1486,63,1800,1728799
1487,66,1801,408325
1487,66,1802,408325
1488,25,1803,467999
1490,5,1806,2086055
1491,47,1807,568634
1491,47,1808,568634
1492,24,1809,222014
1493,41,1810,715233
1494,1,1811,713598
1495,36,1812,3290725
1495,36,1813,3290725
1496,57,1814,1489270
1497,1,1815,1224778
1498,62,1816,1258375
1499,47,1817,1001411
1499,47,1818,1001411
1500,43,1819,1261388
1501,50,1820,304125
1502,1,1821,1085921
1503,71,1822,287934
1504,1,1823,1459489
1505,69,1824,1414615
1506,51,1825,201261
1507,35,1826,2981314
1507,35,1827,2981314
1508,69,1828,2094565
1509,51,1829,1703640
1510,33,1830,1515556
1511,51,1831,4931198
1512,1,1832,1833034
1513,30,1833,2081461
1514,7,1834,197630
1514,7,1835,197630
1515,11,1836,3950631
1516,67,1837,398922
1516,67,1838,398922
1517,5,1839,245086
1517,5,1840,245086
1518,67,1841,2487211
1519,9,1842,1862784
1520,48,1843,449600
1521,74,1844,287324
1521,74,1845,287324
1522,48,1846,208817
1523,52,1847,1003996
1524,6,1848,171625
1525,57,1849,245888
1526,52,1850,744026
1527,31,1851,3678761
1528,50,1852,1201815
1529,1,1853,298578
1530,70,1854,466865
1532,54,1856,823945
1532,54,1857,823945
1534,1,1860,2208404
1535,46,1861,937860
1536,41,1862,4318741
1537,54,1863,412682
1538,22,1864,3545804
1538,22,1865,3545804
1539,1,1866,3634526
1540,1,1867,2209460
1541,60,1868,415562
1542,1,1869,432116
1542,1,1870,432116
1543,1,1871,503461
1544,69,1872,2677871
1544,69,1873,2677871
1545,1,1874,3278742
1546,15,1875,439021
1547,72,1876,3113698
1548,47,1877,282253
1548,47,1878,282253
1549,21,1879,745560
1550,1,1880,569143
1551,72,1881,219123
1551,72,1882,219123
1552,18,1883,3153128
1553,59,1884,367846
1554,47,1885,1868029
1555,34,1886,275269
1556,54,1887,274969
1557,66,1888,247387
1558,32,1889,375682
1559,14,1890,2520041
1560,62,1891,339991
1561,66,1892,448622
1561,66,1893,448622
1562,1,1894,219786
1563,47,1895,33400
1564,48,1896,485823
1565,36,1897,899110
1566,73,1898,2161551
1567,10,1899,699369
1568,23,1900,1208397
1568,23,1901,1208397
1570,1,1903,478114
1571,66,1904,858084
1572,72,1905,420777
1573,63,1906,122038
1574,75,1907,129718
1575,1,1908,740994
1576,35,1909,1336401
1577,67,1910,239130
1578,48,1911,367104
1579,57,1912,1348482
1580,69,1913,2358466
1581,39,1914,856239
1581,39,1915,856239
1582,28,1916,369897
1583,69,1917,3824772
1584,30,1919,380488
1585,42,1920,309746
1586,1,1921,962037
1586,1,1922,962037
1587,1,1923,768346
1588,67,1924,542663
1589,37,1925,108614
1589,37,1926,108614
1590,77,1927,1177740
1590,77,1928,1177740
1591,65,1929,1708750
1592,38,1930,413365
1593,16,1931,155486
1594,15,1932,804330
1596,70,1934,125968
1597,68,1935,541465
1598,15,1936,1701258
1598,15,1937,1701258
1599,57,1938,1954387
1600,1,1939,340749
1600,1,1940,340749
1601,10,1941,560290
1601,10,1942,560290
1602,33,1943,603273
1603,1,1944,1626611
1604,54,1945,2273921
1605,72,1946,6027830
1606,23,1947,474186
1607,71,1948,1619112
1607,71,1949,1619112
1608,26,1950,135381
1609,41,1951,162152
1610,52,1952,3871848
1610,52,1953,3871848
1611,69,1954,845685
1612,66,1955,1536835
1613,1,1956,468258
1614,63,1957,1708972
1614,63,1958,1708972
1615,1,1959,176506
1616,22,1960,205952
1617,45,1961,792597
1618,6,1962,233546
1619,38,1963,296856
1620,17,1964,478196
1621,75,1965,2090398
1622,19,1966,480081
1623,1,1967,1847322
1623,1,1968,1847322
1624,53,1969,380643
1625,1,1970,1246562
1626,3,1971,2444847
1627,1,1972,975140
1628,60,1973,608005
1629,10,1974,377477
1629,10,1975,377477
1630,72,1976,746451
1631,10,1977,203702
1632,18,1978,3506505
1633,51,1979,467373
1634,77,1980,1715597
1635,19,1981,2350994
1636,53,1982,962172
1636,53,1983,962172
1637,1,1984,802939
1638,6,1985,751567
1638,6,1986,751567
1640,13,1988,1716630
1641,50,1989,3621261
1641,50,1990,3621261
1642,64,1991,546394
1644,1,1993,2224142
1644,1,1994,2224142
1645,50,1995,795288
1646,1,1996,3273199
1647,1,1997,237930
1648,40,1998,209402
1649,46,1999,791885
1650,39,2000,480173
1651,34,2001,977185
1652,74,2002,823162
1652,74,2003,823162
1653,1,2004,2640546
1654,30,2005,1239891
1655,41,2006,1147957
1655,41,2007,1147957
1656,47,2008,1180871
1657,12,2009,69802
1658,73,2010,413567
1659,46,2011,255037
1659,46,2012,255037
1660,1,2013,2551638
1662,1,2015,762267
1663,55,2016,284773
1663,55,2017,284773
1664,56,2018,2931976
1665,73,2019,233099
1665,73,2020,233099
1666,67,2021,729666
1667,56,2022,308025
1667,56,2023,308025
1668,62,2024,205002
1669,39,2025,502265
1669,39,2026,502265
1670,12,2027,276054
1670,12,2028,276054
1671,6,2029,889348
1672,5,2030,1294223
1673,53,2031,525098
1674,1,2032,662601
1674,1,2033,662601
1675,36,2034,606097
1675,36,2035,606097
1677,69,2037,485087
1678,1,2038,3475489
1679,68,2039,786119
1680,59,2040,2535491
1681,68,2041,838862
1682,49,2042,431015
1683,77,2043,604332
1684,32,2044,3238242
1685,28,2045,1265881
1685,28,2046,1265881
1686,11,2047,765888
1687,23,2048,156754
1688,70,2049,741246
1688,70,2050,741246
1689,55,2051,634234
1689,55,2052,634234
1690,16,2053,501515
1691,48,2054,202393
1692,56,2055,1661469
1693,1,2056,1150433
1694,6,2057,5169796
1695,76,2058,6288996
1696,43,2059,261895
1696,43,2060,261895
1697,63,2061,113408
1697,63,2062,113408
1698,68,2063,1354835
1699,53,2064,727648
1700,64,2065,1782819
1701,1,2066,4288597
1702,56,2067,879166
1703,72,2068,137709
1704,70,2069,527274
1705,70,2070,2052803
1706,1,2071,387688
1707,75,2072,591347
1708,22,2073,1527749
1709,24,2074,1212697
1710,74,2075,218169
1711,63,2076,325773
1712,44,2077,270690
1713,43,2078,907761
1714,72,2079,484763
1715,60,2080,1949058
1716,46,2081,1017299
1717,67,2082,150054
1718,71,2083,1345651
1719,1,2084,519190
1719,1,2085,519190
1720,35,2086,33400
1721,68,2087,124100
1722,32,2088,1513308
1723,70,2089,640080
1723,70,2090,640080
1724,48,2091,236039
1725,72,2092,4352251
1726,48,2093,2231036
1726,48,2094,2231036
1727,9,2095,733453
1728,74,2096,797021
1729,53,2097,340181
1729,53,2098,340181
1730,1,2099,907114
1731,33,2100,658284
1731,33,2101,658284
1732,51,2102,1593798
1733,18,2103,1964611
1734,37,2104,1035186
1735,42,2105,42534
1736,74,2106,250221
1736,74,2107,250221
1737,77,2108,893073
1738,15,2109,164273
1739,3,2110,1356412
1740,57,2111,159596
1741,21,2112,387539
1742,68,2113,1938222
1743,51,2114,540365
1743,51,2115,540365
1744,76,2116,378193
1745,53,2117,1932198
1746,1,2118,852908
1747,30,2119,77088
1749,64,2121,3747285
1750,1,2122,3906299
1751,53,2123,300653
1752,68,2124,1151176
1753,71,2125,300086
1754,52,2126,2347336
1756,38,2128,1474591
1757,75,2129,4297877
1758,21,2130,1570583
1759,39,2131,716399
1759,39,2132,716399
1760,53,2133,320612
1760,53,2134,320612
1761,24,2135,1711911
1762,28,2136,2516447
1763,73,2137,1643380
1764,68,2138,369732
1765,18,2139,288410
1765,18,2140,288410
1766,28,2141,2192315
1767,21,2142,2588886
1767,21,2143,2588886
1768,15,2144,1504326
1769,39,2145,560629
1770,65,2146,2669912
1771,69,2147,921628
1772,31,2148,4837991
1773,33,2149,578970
1774,61,2150,168262
1774,61,2151,168262
1775,17,2152,963081
1776,36,2153,481563
1777,60,2154,1208906
1778,15,2155,1536372
1779,33,2156,3330456
1780,1,2157,3758411
1781,10,2158,405621
1782,8,2159,818681
1783,70,2160,294701
1784,59,2161,892213
1784,59,2162,892213
1785,52,2163,222977
1786,1,2164,2628700
1786,1,2165,2628700
1787,30,2166,4108893
1788,1,2167,535480
1789,46,2168,135745
1789,46,2169,135745
1790,70,2170,369279
1791,1,2171,997399
1792,7,2172,717890
1793,56,2173,1135668
1794,74,2174,286594
1795,53,2175,634110
1796,18,2176,1622900
1797,24,2177,1759101
1798,46,2178,573622
1799,9,2179,265584
1800,51,2180,1345465
1801,46,2181,4751851
1802,75,2182,440571
1802,75,2183,440571
1803,24,2184,381758
1804,20,2185,3919168
1805,1,2186,3677246
1806,40,2187,709705
1806,40,2188,709705
1807,21,2189,575769
1808,28,2190,1226571
1808,28,2191,1226571
1809,1,2192,2870508
1809,1,2193,2870508
1810,50,2194,1538139
1811,40,2195,3371937
1812,31,2196,169132
1813,47,2197,6083706
1814,17,2198,145253
1814,17,2199,145253
1815,66,2200,2642249
1816,44,2201,525755
1816,44,2202,525755
1817,10,2203,999228
1818,54,2204,777159
1819,55,2205,1577252
1820,10,2206,2041753
1821,70,2207,1979634
1821,70,2208,1979634
1822,30,2209,683757
1822,30,2210,683757
1823,3,2211,252095
1824,52,2212,3034034
1825,3,2213,697867
1826,5,2214,2332697
1827,10,2215,589137
1828,1,2216,4602285
1828,1,2217,4602285
1829,43,2218,1169908
1829,43,2219,1169908
1830,10,2220,1779736
1830,10,2221,1779736
1831,1,2222,805592
1832,70,2223,1502268
1833,54,2224,141392
1834,62,2225,2553934
1835,74,2226,1633926
1836,42,2227,1285388
1837,23,2228,3162970
1838,68,2229,2595653
1839,5,2230,468182
1840,21,2231,433711
1841,36,2232,217940
1841,36,2233,217940
1843,12,2235,2764477
1844,44,2236,441466
1845,47,2237,1009622
1845,47,2238,1009622
1846,6,2239,242016
1847,47,2240,334117
1847,47,2241,334117
1848,1,2242,620459
1848,1,2243,620459
1851,55,2246,1102601
1852,35,2247,456623
1853,7,2248,292413
1854,32,2249,868013
1855,34,2250,247072
1856,26,2251,332880
1857,37,2252,252184
1857,37,2253,252184
1858,72,2254,597099
1859,50,2255,466700
1860,70,2256,139993
1861,54,2257,2164196
1861,54,2258,2164196
1862,19,2259,3798563
1863,62,2260,378772
1863,62,2261,378772
1865,1,2263,693329
1866,4,2264,377888
1867,52,2265,1952035
1868,16,2266,128795
1869,1,2267,1528098
1870,10,2268,2479069
1871,48,2269,2802350
1872,61,2270,397457
1872,61,2271,397457
1874,9,2274,421697
1874,9,2275,421697
1875,44,2276,581480
1876,1,2277,590499
1877,76,2278,747079
1878,52,2279,2256657
1879,10,2280,332138
1880,76,2281,763973
1881,60,2282,286258
1882,1,2283,792866
1884,54,2286,500259
1885,47,2287,494803
1886,32,2288,1966190
1886,32,2289,1966190
1887,68,2290,1301079
1888,6,2291,1674921
1889,59,2292,507724
1890,1,2293,1247408
1891,32,2294,662122
1892,28,2295,588659
1892,28,2296,588659
1893,48,2297,2605725
1893,48,2298,2605725
1894,6,2299,1417671
1895,35,2300,1125145
1895,35,2301,1125145
1896,74,2302,3984640
1897,61,2303,3522653
1897,61,2304,3522653
1898,70,2305,1560290
1898,70,2306,1560290
1899,26,2307,226874
1900,27,2308,1497825
1901,15,2309,1453778
1902,50,2310,1568148
1902,50,2311,1568148
1903,11,2312,268077
1904,70,2313,602983
1905,34,2314,1020864
1905,34,2315,1020864
1906,1,2316,1763968
1907,1,2317,789214
1908,20,2318,655435
1909,14,2319,449763
1910,60,2320,1133627
1911,68,2321,1843813
1912,64,2322,783499
1913,48,2323,294871
1914,27,2324,762247
1915,2,2325,421766
1916,72,2326,517759
1917,73,2327,302820
1918,24,2328,827990
1919,18,2329,2655980
1920,40,2330,536317
1921,42,2331,136326
1922,60,2332,1331641
1922,60,2333,1331641
1924,66,2335,266603
1925,12,2336,743536
1925,12,2337,743536
1926,37,2338,814011
1926,37,2339,814011
1927,42,2340,264882
1927,42,2341,264882
1928,70,2342,735249
1929,1,2343,170273
1930,3,2344,839521
1931,20,2345,1315083
1931,20,2346,1315083
1932,35,2347,1012935
1933,35,2348,229364
1934,46,2349,1395399
1934,46,2350,1395399
1935,38,2351,3011964
1936,70,2352,245952
1937,36,2353,651105
1938,1,2354,2781702
1939,6,2355,3411757
1940,52,2356,549739
1940,52,2357,549739
1941,60,2358,2171235
1941,60,2359,2171235
1943,9,2361,896322
1943,9,2362,896322
1944,72,2363,2717190
1945,56,2364,1320055
1946,46,2365,588705
1947,35,2366,795898
1947,35,2367,795898
1948,64,2368,2877912
1948,64,2369,2877912
1949,41,2370,1499919
1950,70,2371,451853
1951,23,2372,706321
1952,70,2373,2018298
1953,9,2374,1837380
1954,72,2375,184911
1954,72,2376,184911
1955,49,2377,265058
1956,63,2378,339477
1957,33,2379,241609
1958,40,2380,501558
1958,40,2381,501558
1959,62,2382,800795
1960,31,2383,66597
1960,31,2384,66597
1961,13,2385,446023
1961,13,2386,446023
1962,77,2387,3351085
1963,42,2388,1689595
1964,25,2389,436997
1965,57,2390,4724354
1966,27,2391,3138253
1967,26,2392,3681220
1968,16,2393,373000
1969,5,2394,1320506
1970,8,2395,2924550
1971,41,2396,952412
1972,77,2397,752588
1973,71,2398,167495
1974,42,2399,70913
1975,19,2400,1617548
1976,26,2401,637991
1977,41,2402,655397
1978,57,2403,4863115
1979,26,2404,422227
1979,26,2405,422227
1980,49,2406,782133
1981,64,2407,387919
1982,6,2408,593775
1983,54,2409,522170
1984,73,2410,1749831
1984,73,2411,1749831
1985,20,2412,317255
1986,46,2413,1189115
1987,54,2414,2339957
1987,54,2415,2339957
1988,72,2416,256692
1989,48,2417,410211
1990,1,2418,416654
1991,1,2419,1135170
1992,48,2420,217008
1992,48,2421,217008
1993,68,2422,2170219
1994,42,2423,2921917
1995,54,2424,166710
1996,6,2425,1671656
1997,74,2426,373426
1997,74,2427,373426
1998,1,2428,3314487
1999,70,2429,3382191
2000,5,2430,657159
2001,75,2431,4647160
2002,1,2432,799652
2003,32,2433,3757367
2004,42,2434,1458492
2005,16,2435,171741
2006,25,2436,168249
2007,45,2437,1516895
2008,52,2438,1856225
2008,52,2439,1856225
2009,17,2440,2794234
2010,1,2441,683781
2010,1,2442,683781
2011,75,2443,403572
2012,4,2444,421537
2013,54,2445,1246313
2015,68,2447,625626
2015,68,2448,625626
2016,1,2449,173186
2017,54,2450,394754
2018,42,2451,568057
2019,64,2452,105539
2020,13,2453,666942
2021,69,2454,47100
2022,72,2455,593220
2022,72,2456,593220
2023,68,2457,3567988
2023,68,2458,3567988
2024,20,2459,503713
2025,19,2460,1661754
2026,64,2461,773698
2027,19,2462,488503
2028,7,2463,2423687
2029,55,2464,69100
2030,51,2465,2454843
2032,36,2467,433603
2033,71,2468,793149
2034,54,2469,1340964
2035,53,2470,1959694
2035,53,2471,1959694
2036,70,2472,194938
2037,20,2473,2443602
2038,42,2474,894782
2039,44,2475,897025
2040,75,2476,568752
2040,75,2477,568752
2041,48,2478,478457
2042,31,2479,135182
2043,46,2480,575081
2044,6,2481,1942569
2045,34,2482,330371
2045,34,2483,330371
2046,68,2484,208802
2047,20,2485,404998
2048,76,2486,637232
2049,67,2487,226806
2050,1,2488,2209471
2051,64,2489,2893258
2052,61,2490,1357557
2053,5,2491,213435
2053,5,2492,213435
2054,1,2493,2013510
2055,37,2494,460548
2056,58,2495,2991336
2057,1,2496,779281
2058,34,2497,308907
2059,37,2498,1224677
2060,13,2499,816972
2061,24,2500,685714
2062,70,2501,3174065
2063,1,2502,695202
2064,54,2503,701757
2065,61,2504,1138322
2066,25,2505,252638
2067,76,2506,761867
2068,21,2507,595977
2069,72,2508,498061
2069,72,2509,498061
2070,72,2510,1953888
2071,35,2511,642458
2071,35,2512,642458
2072,41,2513,3251588
2073,59,2514,576538
2074,12,2515,1668863
2075,33,2516,224305
2076,18,2517,323572
2076,18,2518,323572
2077,29,2519,491322
2078,62,2520,2069919
2079,55,2521,548055
2080,74,2522,2093484
2080,74,2523,2093484
2081,36,2524,150491
2082,36,2525,2933612
2083,1,2526,1404420
2084,44,2527,1186884
2085,25,2528,473489
2086,70,2529,2766711
2087,7,2530,3951963
2088,4,2531,783153
2089,29,2532,1303179
2090,40,2533,242121
2091,1,2534,306264
2092,1,2535,2944862
2093,64,2536,570079
2094,73,2537,179235
2095,56,2538,1525013
2096,32,2539,1354582
2097,46,2540,159952
2099,3,2542,4869955
2099,3,2543,4869955
2101,9,2545,250210
2102,41,2546,729277
2103,48,2547,282655
2104,48,2548,793135
2105,70,2549,311298
2106,1,2550,926467
2107,70,2551,591062
2108,74,2552,920303
2109,34,2553,361252
2110,64,2554,424464
2111,42,2555,3931484
2112,44,2556,664684
2113,7,2557,621349
2114,30,2558,675085
2115,8,2559,135872
2116,70,2560,1641828
2117,48,2561,743547
2118,42,2562,919749
2119,74,2563,794736
2121,64,2565,2364256
2122,68,2566,5550802
2123,64,2567,413125
2123,64,2568,413125
2124,69,2569,3210802
2124,69,2570,3210802
2125,43,2571,883074
2126,1,2572,2017312
2127,1,2573,141828
2128,22,2574,653554
2130,46,2576,1328065
2131,70,2577,325211
2132,76,2578,2917017
2133,11,2579,114405
2133,11,2580,114405
2134,52,2581,762203
2135,51,2582,407930
2136,75,2583,289997
2137,4,2584,2778362
2138,75,2585,857029
2139,8,2586,2649392
2139,8,2587,2649392
2140,75,2588,544003
2141,21,2589,980727
2142,42,2590,647479
2142,42,2591,647479
2143,1,2592,1711447
2143,1,2593,1711447
2144,55,2594,2470249
2146,31,2596,2865745
2147,28,2597,283409
2147,28,2598,283409
2148,1,2599,295809
2149,7,2600,297031
2150,37,2601,424745
2150,37,2602,424745
2151,38,2603,1043207
2152,22,2604,116663
2152,22,2605,116663
2153,31,2606,2347133
2154,63,2607,349401
2155,58,2608,432408
2156,1,2609,1392151
2156,1,2610,1392151
2157,77,2611,1134636
2158,38,2612,353239
2159,1,2613,1746878
2160,72,2614,521594
2161,15,2615,1831741
2162,50,2616,949554
2162,50,2617,949554
2163,17,2618,1936432
2164,63,2619,1210884
2164,63,2620,1210884
2165,51,2621,925416
2166,71,2622,541486
2167,16,2623,3352147
2169,57,2625,860057
2170,1,2626,6188137
2172,1,2628,139617
2172,1,2629,139617
2173,64,2630,208823
2174,18,2631,421794
2174,18,2632,421794
2175,1,2633,4853348
2176,67,2635,4076300
2177,62,2636,719257
2178,64,2637,2099664
2179,1,2638,2986159
2180,45,2639,78500
2180,45,2640,78500
2182,22,2642,335563
2183,54,2643,574446
2184,6,2644,1038836
2185,67,2645,476545
2186,63,2646,709507
2187,9,2647,3016414
2187,9,2648,3016414
2189,75,2650,3049325
2189,75,2651,3049325
2190,41,2652,2443137
2191,1,2653,819701
2192,59,2654,1516342
2193,44,2655,346956
2194,54,2656,906834
2195,73,2657,1804511
2196,11,2658,175505
2197,46,2659,470528
2199,1,2661,600994
2200,1,2662,404819
2201,8,2663,388263
2203,47,2666,591917
2204,9,2667,267642
2204,9,2668,267642
2205,51,2669,341776
2206,45,2670,691819
2207,35,2671,1662535
2208,7,2672,101062
2209,65,2673,3454806
2209,65,2674,3454806
2210,31,2675,292636
2211,61,2676,1354773
2212,33,2677,347763
2212,33,2678,347763
2213,68,2679,1485188
2213,68,2680,1485188
2214,45,2681,1006235
2214,45,2682,1006235
2215,48,2683,150217
2216,74,2684,5374365
2217,73,2685,95300
2218,19,2686,4380635
2218,19,2687,4380635
2219,60,2688,7333057
2220,16,2689,858599
2221,58,2690,70200
2222,47,2691,3733184
2223,44,2692,308490
2224,46,2693,1002640
2225,15,2694,288223
2225,15,2695,288223
2226,2,2696,1429634
2226,2,2697,1429634
2227,31,2698,5462150
2227,31,2699,5462150
2228,34,2700,3214904
2229,1,2701,755504
2230,7,2702,335088
2231,2,2703,182879
2232,1,2704,654671
2233,43,2705,387479
2234,3,2706,133251
2235,45,2707,748201
2236,73,2708,1307145
2237,26,2709,1387323
2239,25,2712,1526489
2240,36,2713,2104118
2241,6,2714,1822797
2242,7,2715,6546131
2243,25,2716,1083624
2244,46,2717,552646
2244,46,2718,552646
2245,29,2719,4887089
2246,1,2720,2448294
2247,24,2721,1614473
2250,35,2724,2861954
2252,1,2726,157843
2252,1,2727,157843
2253,74,2728,774838
2254,1,2729,2748672
2255,52,2730,222013
2256,48,2731,667400
2257,57,2732,398032
2258,3,2733,299010
2258,3,2734,299010
2259,64,2735,480271
2260,1,2736,1074366
2261,1,2738,991416
2262,13,2739,2552463
2263,36,2740,1227987
2264,41,2741,208650
2265,65,2742,3517909
2266,50,2743,1017743
2266,50,2744,1017743
2267,54,2745,2682423
2268,1,2746,2311217
2269,6,2747,1361370
2269,6,2748,1361370
2270,14,2749,210534
2270,14,2750,210534
2271,68,2751,356039
2272,48,2752,202405
2274,66,2754,371795
2275,1,2755,748034
2276,31,2756,560440
2278,1,2758,887135
2279,2,2759,2172715
2280,68,2760,1503290
2281,1,2761,1280013
2282,29,2762,6391717
2285,36,2765,377792
2286,70,2766,558794
2286,70,2767,558794
2287,1,2768,1619591
2288,69,2769,1594625
2289,1,2770,1123107
2290,37,2771,318530
2290,37,2772,318530
2291,49,2773,369686
2291,49,2774,369686
2292,41,2775,344348
2293,31,2776,917012
2294,46,2777,810877
2295,57,2778,2295269
2296,29,2779,646836
2296,29,2780,646836
2297,46,2781,437127
2298,31,2782,3084188
2299,1,2783,407126
2300,36,2784,37700
2301,22,2785,1651184
2302,24,2786,1741495
2303,41,2787,1059293
2304,49,2788,1584512
2305,1,2789,519163
2306,38,2790,1701423
